order_id,date,customer_name,product,quantity,unit_price,total,region,sales_rep
ORD-0889,2023-09-14,Acme Corp,Keyboard,6,797.88,4787.28,North,Bob Johnson
ORD-0890,2023-03-23,Small Business,Keyboard,6,879.99,5279.9400000000005,North,Jane Smith
ORD-0891,2023-07-06,Small Business,Headphones,8,553.95,4431.6,South,Alice Brown
ORD-0892,2023-03-23,Startup Co,Monitor,1,356.54,356.54,Central,Alice Brown
ORD-0893,2023-06-30,Startup Co,Headphones,7,640.47,4483.29,North,Alice Brown
ORD-0894,2023-04-04,Enterprise Ltd,Webcam,4,92.65,370.6,East,Charlie Wilson
ORD-0895,2023-11-17,Small Business,Keyboard,6,858.66,5151.96,East,Jane Smith
ORD-0896,2023-07-13,Small Business,Phone,1,226.29,226.29,North,John Doe
ORD-0897,2023-11-08,Startup Co,Keyboard,6,258.94,1553.6399999999999,East,John Doe
ORD-0898,2023-04-16,Global Industries,Headphones,1,100.6,100.6,North,Charlie Wilson
ORD-0899,2023-10-13,XYZ Inc,Webcam,9,620.52,5584.68,East,Charlie Wilson
ORD-0900,2023-12-18,Acme Corp,Keyboard,7,104.05,728.35,South,Alice Brown
ORD-0901,2023-06-05,XYZ Inc,Laptop,10,490.33,4903.3,West,Bob Johnson
ORD-0902,2023-01-02,Acme Corp,Headphones,8,529.15,4233.2,Central,Jane Smith
ORD-0903,2023-06-25,Global Industries,Keyboard,4,925.31,3701.24,South,Bob Johnson
ORD-0904,2023-10-02,Acme Corp,Phone,5,324.31,1621.55,East,Bob Johnson
ORD-0905,2023-07-08,Mega Corp,Webcam,2,415.4,830.8,East,Jane Smith
ORD-0906,2023-03-16,Startup Co,Tablet,8,579.01,4632.08,North,John Doe
ORD-0907,2023-05-04,Global Industries,Tablet,9,217.88,1960.92,South,Charlie Wilson
ORD-0908,2023-11-04,Small Business,Monitor,9,200.45,1804.05,West,Alice Brown
ORD-0909,2023-04-24,Tech Solutions,Tablet,8,460.61,3684.88,East,Charlie Wilson
ORD-0910,2023-11-12,Enterprise Ltd,Laptop,10,58.57,585.7,West,John Doe
ORD-0911,2023-05-31,XYZ Inc,Mouse,9,774.87,6973.83,South,Jane Smith
ORD-0912,2023-03-09,Startup Co,Tablet,3,989.77,2969.31,West,Charlie Wilson
ORD-0913,2023-08-25,Startup Co,Laptop,2,525.33,1050.66,Central,Alice Brown
ORD-0914,2023-01-21,Enterprise Ltd,Keyboard,8,824.17,6593.36,South,Bob Johnson
ORD-0915,2023-03-22,Tech Solutions,Headphones,10,419.76,4197.6,North,Alice Brown
ORD-0916,2023-03-17,Enterprise Ltd,Keyboard,3,737.62,2212.86,West,John Doe
ORD-0917,2023-05-08,XYZ Inc,Tablet,3,685.41,2056.23,East,Jane Smith
ORD-0918,2023-07-25,Enterprise Ltd,Tablet,9,592.55,5332.95,West,Jane Smith
ORD-0919,2023-01-29,Acme Corp,Monitor,10,331.02,3310.2,Central,Bob Johnson
ORD-0920,2023-09-24,Enterprise Ltd,Keyboard,3,989.71,2969.13,West,Bob Johnson
ORD-0921,2023-01-06,XYZ Inc,Tablet,7,299.96,2099.72,South,Charlie Wilson
ORD-0922,2023-08-28,Mega Corp,Laptop,7,75.21,526.4699999999999,East,John Doe
ORD-0923,2023-05-16,Small Business,Webcam,3,479.47,1438.41,East,Jane Smith
ORD-0924,2023-09-01,Tech Solutions,Mouse,9,310.57,2795.13,South,Alice Brown
ORD-0925,2023-03-07,Enterprise Ltd,Headphones,6,402.24,2413.44,West,Bob Johnson
ORD-0926,2023-07-16,Mega Corp,Keyboard,8,646.63,5173.04,Central,Charlie Wilson
ORD-0927,2023-08-10,XYZ Inc,Headphones,10,531.09,5310.900000000001,South,John Doe
ORD-0928,2023-08-24,Small Business,Laptop,8,173.04,1384.32,East,Bob Johnson
ORD-0929,2023-11-29,Tech Solutions,Keyboard,3,927.7,2783.1000000000004,Central,Jane Smith
ORD-0930,2023-01-09,XYZ Inc,Laptop,8,651.38,5211.04,Central,Jane Smith
ORD-0931,2023-10-17,Acme Corp,Laptop,6,521.13,3126.7799999999997,East,Charlie Wilson
ORD-0932,2023-09-20,Startup Co,Tablet,2,833.93,1667.86,East,Jane Smith
ORD-0933,2023-12-17,Acme Corp,Keyboard,5,915.05,4575.25,South,Jane Smith
ORD-0934,2023-07-04,Mega Corp,Phone,6,591.11,3546.66,East,Bob Johnson
ORD-0935,2023-02-19,Tech Solutions,Mouse,4,543.2,2172.8,South,John Doe
ORD-0936,2023-04-19,Global Industries,Laptop,9,455.82,4102.38,West,Bob Johnson
ORD-0937,2023-09-18,Global Industries,Mouse,1,187.07,187.07,North,Charlie Wilson
ORD-0938,2023-08-07,Tech Solutions,Laptop,5,584.65,2923.25,North,Alice Brown
ORD-0939,2023-12-01,Enterprise Ltd,Phone,2,741.94,1483.88,South,Bob Johnson
ORD-0940,2023-04-13,Small Business,Keyboard,8,249.05,1992.4,North,Charlie Wilson
ORD-0941,2023-04-21,XYZ Inc,Mouse,9,641.64,5774.76,East,John Doe
ORD-0942,2023-05-01,Startup Co,Phone,3,626.98,1880.94,West,Alice Brown
ORD-0943,2023-03-25,Small Business,Laptop,7,124.77,873.39,West,Charlie Wilson
ORD-0944,2023-04-13,Tech Solutions,Tablet,7,540.06,3780.4199999999996,Central,Jane Smith
ORD-0945,2023-02-10,Acme Corp,Laptop,3,816.26,2448.7799999999997,North,Alice Brown
ORD-0946,2023-05-17,Global Industries,Mouse,2,441.68,883.36,South,Bob Johnson
ORD-0947,2023-06-21,Startup Co,Keyboard,8,317.17,2537.36,North,Jane Smith
ORD-0948,2023-09-09,Global Industries,Monitor,1,267.46,267.46,South,Charlie Wilson
ORD-0949,2023-07-03,Mega Corp,Headphones,3,736.1,2208.3,East,Jane Smith
ORD-0950,2023-03-11,Global Industries,Laptop,8,595.97,4767.76,West,John Doe
ORD-0951,2023-05-17,Enterprise Ltd,Tablet,9,146.99,1322.91,Central,Jane Smith
ORD-0952,2023-11-15,Mega Corp,Headphones,10,114.64,1146.4,South,Jane Smith
ORD-0953,2023-04-03,Mega Corp,Monitor,1,698.17,698.17,North,Bob Johnson
ORD-0954,2023-11-15,Global Industries,Laptop,2,83.94,167.88,North,Alice Brown
ORD-0955,2023-07-17,Startup Co,Keyboard,9,273.97,2465.7300000000005,North,Jane Smith
ORD-0956,2023-01-23,XYZ Inc,Keyboard,6,916.04,5496.24,South,Alice Brown
ORD-0957,2023-02-24,Acme Corp,Webcam,5,105.96,529.8,South,Charlie Wilson
ORD-0958,2023-03-25,Global Industries,Webcam,4,953.99,3815.96,Central,John Doe
ORD-0959,2023-08-29,Startup Co,Headphones,2,906.83,1813.66,Central,John Doe
ORD-0960,2023-06-13,Acme Corp,Tablet,8,610.53,4884.24,West,Bob Johnson
ORD-0961,2023-07-24,Startup Co,Monitor,9,154.92,1394.28,West,Charlie Wilson
ORD-0962,2023-08-19,Tech Solutions,Mouse,7,368.58,2580.06,South,Charlie Wilson
ORD-0963,2023-05-22,Acme Corp,Headphones,5,930.9,4654.5,West,Jane Smith
ORD-0964,2023-03-07,Small Business,Mouse,10,758.93,7589.299999999999,East,Charlie Wilson
ORD-0965,2023-11-29,Global Industries,Mouse,10,330.09,3300.8999999999996,East,John Doe
ORD-0966,2023-05-23,XYZ Inc,Phone,7,517.2,3620.4000000000005,North,Bob Johnson
ORD-0967,2023-08-13,Global Industries,Keyboard,9,714.95,6434.55,East,Jane Smith
ORD-0968,2023-11-09,XYZ Inc,Monitor,7,678.03,4746.21,North,Bob Johnson
ORD-0969,2023-10-06,Enterprise Ltd,Phone,3,781.55,2344.6499999999996,East,John Doe
ORD-0970,2023-07-04,Small Business,Keyboard,9,566.07,5094.63,South,Alice Brown
ORD-0971,2023-09-17,XYZ Inc,Monitor,10,84.08,840.8,South,John Doe
ORD-0972,2023-04-28,Small Business,Keyboard,10,670.05,6700.5,Central,Bob Johnson
ORD-0973,2023-10-28,Enterprise Ltd,Mouse,5,893.62,4468.1,West,Bob Johnson
ORD-0974,2023-02-03,Acme Corp,Tablet,1,419.16,419.16,Central,John Doe
ORD-0975,2023-05-06,Tech Solutions,Monitor,7,360.6,2524.2000000000003,Central,Charlie Wilson
ORD-0976,2023-05-09,Enterprise Ltd,Tablet,5,206.33,1031.65,North,John Doe
ORD-0977,2023-03-26,Acme Corp,Webcam,8,640.16,5121.28,Central,Jane Smith
ORD-0978,2023-10-08,Enterprise Ltd,Phone,8,775.49,6203.92,Central,Jane Smith
ORD-0979,2023-08-03,Small Business,Monitor,10,290.46,2904.6,East,Jane Smith
ORD-0980,2023-05-01,Global Industries,Tablet,10,988.72,9887.2,East,Alice Brown
ORD-0981,2023-08-08,Startup Co,Laptop,7,631.92,4423.44,West,Charlie Wilson
ORD-0982,2023-03-24,Small Business,Webcam,8,134.07,1072.56,Central,Charlie Wilson
ORD-0983,2023-10-29,Tech Solutions,Laptop,7,731.48,5120.360000000001,West,Charlie Wilson
ORD-0984,2023-03-29,XYZ Inc,Headphones,9,761.73,6855.57,West,Jane Smith
ORD-0985,2023-08-21,Startup Co,Headphones,1,595.79,595.79,South,Jane Smith
ORD-0986,2023-10-25,XYZ Inc,Monitor,2,134.4,268.8,North,John Doe
ORD-0987,2023-05-06,Mega Corp,Webcam,2,341.4,682.8,West,Jane Smith
ORD-0988,2023-02-27,XYZ Inc,Phone,10,266.41,2664.1000000000004,Central,Jane Smith
ORD-0989,2023-04-15,Tech Solutions,Webcam,5,79.09,395.45000000000005,East,Alice Brown
ORD-0990,2023-04-13,Startup Co,Mouse,2,829.75,1659.5,South,Bob Johnson
ORD-0991,2023-08-21,Enterprise Ltd,Keyboard,10,668.3,6683.0,North,Jane Smith
ORD-0992,2023-04-12,Mega Corp,Tablet,5,993.94,4969.700000000001,Central,Charlie Wilson
ORD-0993,2023-04-07,Acme Corp,Keyboard,7,429.24,3004.6800000000003,South,Bob Johnson
ORD-0994,2023-01-31,XYZ Inc,Laptop,9,531.53,4783.7699999999995,Central,Charlie Wilson
ORD-0995,2023-08-13,Acme Corp,Phone,10,561.24,5612.4,Central,Alice Brown
ORD-0996,2023-01-15,Small Business,Tablet,2,423.5,847.0,Central,Alice Brown
ORD-0997,2023-10-25,XYZ Inc,Headphones,7,385.51,2698.5699999999997,Central,Charlie Wilson
ORD-0998,2023-03-28,Enterprise Ltd,Mouse,6,139.99,839.94,Central,Alice Brown
ORD-0999,2023-04-12,Small Business,Webcam,2,80.44,160.88,Central,Bob Johnson
ORD-1000,2023-02-04,Tech Solutions,Monitor,4,328.24,1312.96,West,John Doe
